Origem,Timestamp,Socket Connection Test
Haacke,2018-12-04 04:50:47,PASS
Itaipu,2018-12-04 04:46:20,PASS
Starmilk,2018-12-04 04:45:49,PASS
Stein,2018-12-04 04:45:48,PASS
Stein,2018-12-04 04:45:48,PASS
Haacke,2018-12-04 04:45:47,PASS
Itaipu,2018-12-04 04:41:20,PASS
Starmilk,2018-12-04 04:40:49,PASS
Stein,2018-12-04 04:40:48,PASS
Stein,2018-12-04 04:40:48,PASS
Haacke,2018-12-04 04:40:47,PASS
Itaipu,2018-12-04 04:36:20,PASS
Starmilk,2018-12-04 04:35:49,PASS
Stein,2018-12-04 04:35:48,PASS
Stein,2018-12-04 04:35:48,PASS
Haacke,2018-12-04 04:35:47,PASS
Itaipu,2018-12-04 04:31:20,PASS
Starmilk,2018-12-04 04:30:49,PASS
Stein,2018-12-04 04:30:48,PASS
Stein,2018-12-04 04:30:48,PASS
Haacke,2018-12-04 04:30:47,PASS
Itaipu,2018-12-04 04:26:20,PASS
Starmilk,2018-12-04 04:25:49,PASS
Stein,2018-12-04 04:25:48,PASS
Stein,2018-12-04 04:25:48,PASS
Haacke,2018-12-04 04:25:47,PASS
Itaipu,2018-12-04 04:21:20,PASS
Starmilk,2018-12-04 04:20:49,PASS
Stein,2018-12-04 04:20:48,PASS
Stein,2018-12-04 04:20:48,PASS
Haacke,2018-12-04 04:20:47,PASS
Itaipu,2018-12-04 04:16:20,PASS
Starmilk,2018-12-04 04:15:49,PASS
Stein,2018-12-04 04:15:48,PASS
Stein,2018-12-04 04:15:48,PASS
Haacke,2018-12-04 04:15:47,PASS
Itaipu,2018-12-04 04:11:20,PASS
Starmilk,2018-12-04 04:10:49,PASS
Stein,2018-12-04 04:10:48,PASS
Stein,2018-12-04 04:10:48,PASS
Haacke,2018-12-04 04:10:47,PASS
Itaipu,2018-12-04 04:06:20,PASS
Starmilk,2018-12-04 04:05:49,PASS
Stein,2018-12-04 04:05:48,PASS
Stein,2018-12-04 04:05:48,PASS
Haacke,2018-12-04 04:05:47,PASS
Itaipu,2018-12-04 04:01:20,PASS
Starmilk,2018-12-04 04:00:49,PASS
Stein,2018-12-04 04:00:48,PASS
Stein,2018-12-04 04:00:48,PASS
Haacke,2018-12-04 04:00:47,PASS
Itaipu,2018-12-04 03:56:20,PASS
Starmilk,2018-12-04 03:55:49,PASS
Stein,2018-12-04 03:55:48,PASS
Stein,2018-12-04 03:55:48,PASS
Haacke,2018-12-04 03:55:47,PASS
Itaipu,2018-12-04 03:51:20,PASS
Starmilk,2018-12-04 03:50:49,PASS
Stein,2018-12-04 03:50:48,PASS
Stein,2018-12-04 03:50:48,PASS
Haacke,2018-12-04 03:50:47,PASS
Itaipu,2018-12-04 03:46:20,PASS
Starmilk,2018-12-04 03:45:49,PASS
Stein,2018-12-04 03:45:48,PASS
Stein,2018-12-04 03:45:48,PASS
Haacke,2018-12-04 03:45:47,PASS
Itaipu,2018-12-04 03:41:20,PASS
Starmilk,2018-12-04 03:40:49,PASS
Stein,2018-12-04 03:40:48,PASS
Stein,2018-12-04 03:40:48,PASS
Haacke,2018-12-04 03:40:47,PASS
Itaipu,2018-12-04 03:36:20,PASS
Starmilk,2018-12-04 03:35:49,PASS
Stein,2018-12-04 03:35:48,PASS
Stein,2018-12-04 03:35:48,PASS
Haacke,2018-12-04 03:35:47,PASS
Itaipu,2018-12-04 03:31:20,PASS
Starmilk,2018-12-04 03:30:49,PASS
Stein,2018-12-04 03:30:48,PASS
Stein,2018-12-04 03:30:48,PASS
Haacke,2018-12-04 03:30:47,PASS
Itaipu,2018-12-04 03:26:20,PASS
Starmilk,2018-12-04 03:25:49,PASS
Stein,2018-12-04 03:25:48,PASS
Stein,2018-12-04 03:25:48,PASS
Haacke,2018-12-04 03:25:47,PASS
Itaipu,2018-12-04 03:21:20,PASS
Starmilk,2018-12-04 03:20:49,PASS
Stein,2018-12-04 03:20:48,PASS
Stein,2018-12-04 03:20:48,PASS
Haacke,2018-12-04 03:20:47,PASS
Itaipu,2018-12-04 03:16:20,PASS
Starmilk,2018-12-04 03:15:49,PASS
Stein,2018-12-04 03:15:48,PASS
Stein,2018-12-04 03:15:48,PASS
Haacke,2018-12-04 03:15:47,PASS
Itaipu,2018-12-04 03:11:20,PASS
Starmilk,2018-12-04 03:10:49,PASS
Stein,2018-12-04 03:10:48,PASS
Stein,2018-12-04 03:10:48,PASS
Haacke,2018-12-04 03:10:47,PASS
Itaipu,2018-12-04 03:06:20,PASS
Starmilk,2018-12-04 03:05:49,PASS
Stein,2018-12-04 03:05:48,PASS
Stein,2018-12-04 03:05:48,PASS
Haacke,2018-12-04 03:05:47,PASS
Itaipu,2018-12-04 03:01:20,PASS
Starmilk,2018-12-04 03:00:49,PASS
Stein,2018-12-04 03:00:48,PASS
Stein,2018-12-04 03:00:48,PASS
Haacke,2018-12-04 03:00:47,PASS
Itaipu,2018-12-04 02:56:20,PASS
Starmilk,2018-12-04 02:55:49,PASS
Stein,2018-12-04 02:55:48,PASS
Stein,2018-12-04 02:55:48,PASS
Haacke,2018-12-04 02:55:47,PASS
Itaipu,2018-12-04 02:51:20,PASS
Starmilk,2018-12-04 02:50:49,PASS
Stein,2018-12-04 02:50:48,PASS
Stein,2018-12-04 02:50:48,PASS
Haacke,2018-12-04 02:50:47,PASS
Itaipu,2018-12-04 02:46:20,PASS
Starmilk,2018-12-04 02:45:49,PASS
Stein,2018-12-04 02:45:48,PASS
Stein,2018-12-04 02:45:48,PASS
Haacke,2018-12-04 02:45:47,PASS
Itaipu,2018-12-04 02:41:20,PASS
Starmilk,2018-12-04 02:40:49,PASS
Stein,2018-12-04 02:40:48,PASS
Stein,2018-12-04 02:40:48,PASS
Haacke,2018-12-04 02:40:47,PASS
Itaipu,2018-12-04 02:36:20,PASS
Starmilk,2018-12-04 02:35:49,PASS
Stein,2018-12-04 02:35:48,PASS
Stein,2018-12-04 02:35:48,PASS
Haacke,2018-12-04 02:35:47,PASS
Itaipu,2018-12-04 02:31:20,PASS
Starmilk,2018-12-04 02:30:49,PASS
Stein,2018-12-04 02:30:48,PASS
Stein,2018-12-04 02:30:48,PASS
Haacke,2018-12-04 02:30:47,PASS
Itaipu,2018-12-04 02:26:20,PASS
Starmilk,2018-12-04 02:25:49,PASS
Stein,2018-12-04 02:25:48,PASS
Stein,2018-12-04 02:25:48,PASS
Haacke,2018-12-04 02:25:47,PASS
Itaipu,2018-12-04 02:21:20,PASS
Starmilk,2018-12-04 02:20:49,PASS
Stein,2018-12-04 02:20:48,PASS
Stein,2018-12-04 02:20:48,PASS
Haacke,2018-12-04 02:20:47,PASS
Itaipu,2018-12-04 02:16:20,PASS
Starmilk,2018-12-04 02:15:49,PASS
Stein,2018-12-04 02:15:48,PASS
Stein,2018-12-04 02:15:48,PASS
Haacke,2018-12-04 02:15:47,PASS
Itaipu,2018-12-04 02:11:20,PASS
Starmilk,2018-12-04 02:10:49,PASS
Stein,2018-12-04 02:10:48,PASS
Stein,2018-12-04 02:10:48,PASS
Haacke,2018-12-04 02:10:47,PASS
Itaipu,2018-12-04 02:06:20,PASS
Starmilk,2018-12-04 02:05:49,PASS
Stein,2018-12-04 02:05:48,PASS
Stein,2018-12-04 02:05:48,PASS
Haacke,2018-12-04 02:05:47,PASS
Itaipu,2018-12-04 02:01:20,PASS
Starmilk,2018-12-04 02:00:49,PASS
Stein,2018-12-04 02:00:48,PASS
Stein,2018-12-04 02:00:48,PASS
Haacke,2018-12-04 02:00:47,PASS
Itaipu,2018-12-04 01:56:20,PASS
Starmilk,2018-12-04 01:55:49,PASS
Stein,2018-12-04 01:55:48,PASS
Stein,2018-12-04 01:55:48,PASS
Haacke,2018-12-04 01:55:47,PASS
Itaipu,2018-12-04 01:51:20,PASS
Starmilk,2018-12-04 01:50:49,PASS
Stein,2018-12-04 01:50:48,PASS
Stein,2018-12-04 01:50:48,PASS
Haacke,2018-12-04 01:50:47,PASS
Itaipu,2018-12-04 01:46:20,PASS
Starmilk,2018-12-04 01:45:49,PASS
Stein,2018-12-04 01:45:48,PASS
Stein,2018-12-04 01:45:48,PASS
Haacke,2018-12-04 01:45:47,PASS
Itaipu,2018-12-04 01:41:20,PASS
Starmilk,2018-12-04 01:40:49,PASS
Stein,2018-12-04 01:40:48,PASS
Stein,2018-12-04 01:40:48,PASS
Haacke,2018-12-04 01:40:47,PASS
Itaipu,2018-12-04 01:36:20,PASS
Starmilk,2018-12-04 01:35:49,PASS
Stein,2018-12-04 01:35:48,PASS
Stein,2018-12-04 01:35:48,PASS
Haacke,2018-12-04 01:35:47,PASS
Itaipu,2018-12-04 01:31:20,PASS
Starmilk,2018-12-04 01:30:49,PASS
Stein,2018-12-04 01:30:48,PASS
Stein,2018-12-04 01:30:48,PASS
Haacke,2018-12-04 01:30:47,PASS
Itaipu,2018-12-04 01:26:20,PASS
Starmilk,2018-12-04 01:25:49,PASS
Stein,2018-12-04 01:25:48,PASS
Stein,2018-12-04 01:25:48,PASS
Haacke,2018-12-04 01:25:47,PASS
Itaipu,2018-12-04 01:21:20,PASS
Starmilk,2018-12-04 01:20:49,PASS
Stein,2018-12-04 01:20:48,PASS
Stein,2018-12-04 01:20:48,PASS
Haacke,2018-12-04 01:20:47,PASS
Itaipu,2018-12-04 01:16:20,PASS
Starmilk,2018-12-04 01:15:49,PASS
Stein,2018-12-04 01:15:48,PASS
Stein,2018-12-04 01:15:48,PASS
Haacke,2018-12-04 01:15:47,PASS
Itaipu,2018-12-04 01:11:20,PASS
Starmilk,2018-12-04 01:10:49,PASS
Stein,2018-12-04 01:10:48,PASS
Stein,2018-12-04 01:10:48,PASS
Haacke,2018-12-04 01:10:47,PASS
Itaipu,2018-12-04 01:06:20,PASS
Starmilk,2018-12-04 01:05:49,PASS
Stein,2018-12-04 01:05:48,PASS
Stein,2018-12-04 01:05:48,PASS
Haacke,2018-12-04 01:05:47,PASS
Itaipu,2018-12-04 01:01:20,PASS
Starmilk,2018-12-04 01:00:49,PASS
Stein,2018-12-04 01:00:48,PASS
Stein,2018-12-04 01:00:48,PASS
Haacke,2018-12-04 01:00:47,PASS
Itaipu,2018-12-04 00:56:20,PASS
Starmilk,2018-12-04 00:55:49,PASS
Stein,2018-12-04 00:55:48,PASS
Stein,2018-12-04 00:55:48,PASS
Haacke,2018-12-04 00:55:47,PASS
Itaipu,2018-12-04 00:51:20,PASS
Starmilk,2018-12-04 00:50:49,PASS
Stein,2018-12-04 00:50:48,PASS
Stein,2018-12-04 00:50:48,PASS
Haacke,2018-12-04 00:50:47,PASS
Itaipu,2018-12-04 00:46:20,PASS
Starmilk,2018-12-04 00:45:49,PASS
Stein,2018-12-04 00:45:48,PASS
Stein,2018-12-04 00:45:48,PASS
Haacke,2018-12-04 00:45:47,PASS
Itaipu,2018-12-04 00:41:20,PASS
Starmilk,2018-12-04 00:40:49,PASS
Stein,2018-12-04 00:40:48,PASS
Stein,2018-12-04 00:40:48,PASS
Haacke,2018-12-04 00:40:47,PASS
Itaipu,2018-12-04 00:36:20,PASS
Starmilk,2018-12-04 00:35:49,PASS
Stein,2018-12-04 00:35:48,PASS
Stein,2018-12-04 00:35:48,PASS
Haacke,2018-12-04 00:35:47,PASS
Itaipu,2018-12-04 00:31:20,PASS
Starmilk,2018-12-04 00:30:49,PASS
Stein,2018-12-04 00:30:48,PASS
Stein,2018-12-04 00:30:48,PASS
Haacke,2018-12-04 00:30:47,PASS
Itaipu,2018-12-04 00:26:20,PASS
Starmilk,2018-12-04 00:25:49,PASS
Stein,2018-12-04 00:25:48,PASS
Stein,2018-12-04 00:25:48,PASS
Haacke,2018-12-04 00:25:47,PASS
Itaipu,2018-12-04 00:21:20,PASS
Starmilk,2018-12-04 00:20:49,PASS
Stein,2018-12-04 00:20:48,PASS
Stein,2018-12-04 00:20:48,PASS
Haacke,2018-12-04 00:20:47,PASS
Itaipu,2018-12-04 00:16:20,PASS
Starmilk,2018-12-04 00:15:49,PASS
Stein,2018-12-04 00:15:48,PASS
Stein,2018-12-04 00:15:48,PASS
Haacke,2018-12-04 00:15:47,PASS
Itaipu,2018-12-04 00:11:20,PASS
Starmilk,2018-12-04 00:10:49,PASS
Stein,2018-12-04 00:10:48,PASS
Stein,2018-12-04 00:10:48,PASS
Haacke,2018-12-04 00:10:47,PASS
Itaipu,2018-12-04 00:06:20,PASS
Starmilk,2018-12-04 00:05:49,PASS
Stein,2018-12-04 00:05:48,PASS
Stein,2018-12-04 00:05:48,PASS
Haacke,2018-12-04 00:05:47,PASS
Itaipu,2018-12-04 00:01:20,PASS
Starmilk,2018-12-04 00:00:49,PASS
Stein,2018-12-04 00:00:48,PASS
Stein,2018-12-04 00:00:48,PASS
Haacke,2018-12-04 00:00:47,PASS
Itaipu,2018-12-03 23:56:20,PASS
Starmilk,2018-12-03 23:55:49,PASS
Stein,2018-12-03 23:55:48,PASS
Stein,2018-12-03 23:55:48,PASS
Haacke,2018-12-03 23:55:47,PASS
Itaipu,2018-12-03 23:51:20,PASS
Starmilk,2018-12-03 23:50:49,PASS
Stein,2018-12-03 23:50:48,PASS
Stein,2018-12-03 23:50:48,PASS
Haacke,2018-12-03 23:50:47,PASS
Itaipu,2018-12-03 23:46:20,PASS
Starmilk,2018-12-03 23:45:49,PASS
Stein,2018-12-03 23:45:48,PASS
Stein,2018-12-03 23:45:48,PASS
Haacke,2018-12-03 23:45:47,PASS
Itaipu,2018-12-03 23:41:20,PASS
Starmilk,2018-12-03 23:40:49,PASS
Stein,2018-12-03 23:40:48,PASS
Stein,2018-12-03 23:40:48,PASS
Haacke,2018-12-03 23:40:47,PASS
Itaipu,2018-12-03 23:36:20,PASS
Starmilk,2018-12-03 23:35:49,PASS
Stein,2018-12-03 23:35:48,PASS
Stein,2018-12-03 23:35:48,PASS
Haacke,2018-12-03 23:35:47,PASS
Itaipu,2018-12-03 23:31:20,PASS
Starmilk,2018-12-03 23:30:49,PASS
Stein,2018-12-03 23:30:48,PASS
Stein,2018-12-03 23:30:48,PASS
Haacke,2018-12-03 23:30:47,PASS
Itaipu,2018-12-03 23:26:20,PASS
Starmilk,2018-12-03 23:25:49,PASS
Stein,2018-12-03 23:25:48,PASS
Stein,2018-12-03 23:25:48,PASS
Haacke,2018-12-03 23:25:47,PASS
Itaipu,2018-12-03 23:21:20,PASS
Starmilk,2018-12-03 23:20:49,PASS
Stein,2018-12-03 23:20:48,PASS
Stein,2018-12-03 23:20:48,PASS
Haacke,2018-12-03 23:20:47,PASS
Itaipu,2018-12-03 23:16:20,PASS
Starmilk,2018-12-03 23:15:49,PASS
Stein,2018-12-03 23:15:48,PASS
Stein,2018-12-03 23:15:48,PASS
Haacke,2018-12-03 23:15:47,PASS
Itaipu,2018-12-03 23:11:20,PASS
Starmilk,2018-12-03 23:10:49,PASS
Stein,2018-12-03 23:10:48,PASS
Stein,2018-12-03 23:10:48,PASS
Haacke,2018-12-03 23:10:47,PASS
Itaipu,2018-12-03 23:06:20,PASS
Starmilk,2018-12-03 23:05:49,PASS
Stein,2018-12-03 23:05:48,PASS
Stein,2018-12-03 23:05:48,PASS
Haacke,2018-12-03 23:05:47,PASS
Itaipu,2018-12-03 23:01:20,PASS
Starmilk,2018-12-03 23:00:49,PASS
Stein,2018-12-03 23:00:48,PASS
Stein,2018-12-03 23:00:48,PASS
Haacke,2018-12-03 23:00:47,PASS
Itaipu,2018-12-03 22:56:20,PASS
Starmilk,2018-12-03 22:55:49,PASS
Stein,2018-12-03 22:55:48,PASS
Stein,2018-12-03 22:55:48,PASS
Haacke,2018-12-03 22:55:47,PASS
Itaipu,2018-12-03 22:51:20,PASS
Starmilk,2018-12-03 22:50:49,PASS
Stein,2018-12-03 22:50:48,PASS
Stein,2018-12-03 22:50:48,PASS
Haacke,2018-12-03 22:50:47,PASS
Itaipu,2018-12-03 22:46:20,PASS
Starmilk,2018-12-03 22:45:49,PASS
Stein,2018-12-03 22:45:48,PASS
Stein,2018-12-03 22:45:48,PASS
Haacke,2018-12-03 22:45:47,SLOW
Itaipu,2018-12-03 22:41:20,PASS
Starmilk,2018-12-03 22:40:49,PASS
Stein,2018-12-03 22:40:48,PASS
Stein,2018-12-03 22:40:48,PASS
Haacke,2018-12-03 22:40:47,PASS
Itaipu,2018-12-03 22:36:20,PASS
Starmilk,2018-12-03 22:35:49,PASS
Stein,2018-12-03 22:35:48,PASS
Stein,2018-12-03 22:35:48,PASS
Haacke,2018-12-03 22:35:47,PASS
Itaipu,2018-12-03 22:31:20,PASS
Starmilk,2018-12-03 22:30:49,PASS
Stein,2018-12-03 22:30:48,PASS
Stein,2018-12-03 22:30:48,PASS
Haacke,2018-12-03 22:30:47,SLOW
Itaipu,2018-12-03 22:26:20,PASS
Starmilk,2018-12-03 22:25:49,PASS
Stein,2018-12-03 22:25:48,PASS
Stein,2018-12-03 22:25:48,PASS
Haacke,2018-12-03 22:25:47,PASS
Itaipu,2018-12-03 22:21:20,PASS
Starmilk,2018-12-03 22:20:49,PASS
Stein,2018-12-03 22:20:48,PASS
Stein,2018-12-03 22:20:48,PASS
Haacke,2018-12-03 22:20:47,PASS
Itaipu,2018-12-03 22:16:20,PASS
Starmilk,2018-12-03 22:15:49,PASS
Stein,2018-12-03 22:15:48,PASS
Stein,2018-12-03 22:15:48,PASS
Haacke,2018-12-03 22:15:47,PASS
Itaipu,2018-12-03 22:11:20,PASS
Starmilk,2018-12-03 22:10:49,PASS
Stein,2018-12-03 22:10:48,PASS
Stein,2018-12-03 22:10:48,PASS
Haacke,2018-12-03 22:10:47,SLOW
Itaipu,2018-12-03 22:06:20,PASS
Starmilk,2018-12-03 22:05:49,PASS
Stein,2018-12-03 22:05:48,PASS
Stein,2018-12-03 22:05:48,PASS
Haacke,2018-12-03 22:05:47,PASS
Itaipu,2018-12-03 22:01:20,PASS
Starmilk,2018-12-03 22:00:49,PASS
Stein,2018-12-03 22:00:48,PASS
Stein,2018-12-03 22:00:48,PASS
Haacke,2018-12-03 22:00:47,PASS
Itaipu,2018-12-03 21:56:20,PASS
Starmilk,2018-12-03 21:55:49,PASS
Stein,2018-12-03 21:55:48,PASS
Stein,2018-12-03 21:55:48,PASS
Haacke,2018-12-03 21:55:47,PASS
Itaipu,2018-12-03 21:51:20,PASS
Starmilk,2018-12-03 21:50:49,PASS
Stein,2018-12-03 21:50:48,PASS
Stein,2018-12-03 21:50:48,PASS
Haacke,2018-12-03 21:50:47,SLOW
Itaipu,2018-12-03 21:46:20,PASS
Starmilk,2018-12-03 21:45:49,PASS
Stein,2018-12-03 21:45:48,PASS
Stein,2018-12-03 21:45:48,PASS
Haacke,2018-12-03 21:45:47,PASS
Itaipu,2018-12-03 21:41:20,PASS
Starmilk,2018-12-03 21:40:49,PASS
Stein,2018-12-03 21:40:48,PASS
Stein,2018-12-03 21:40:48,PASS
Haacke,2018-12-03 21:40:47,SLOW
Itaipu,2018-12-03 21:36:20,PASS
Starmilk,2018-12-03 21:35:49,PASS
Stein,2018-12-03 21:35:48,PASS
Stein,2018-12-03 21:35:48,PASS
Haacke,2018-12-03 21:35:47,PASS
Itaipu,2018-12-03 21:31:20,PASS
Starmilk,2018-12-03 21:30:49,PASS
Stein,2018-12-03 21:30:48,PASS
Stein,2018-12-03 21:30:48,PASS
Haacke,2018-12-03 21:30:47,PASS
Itaipu,2018-12-03 21:26:20,PASS
Starmilk,2018-12-03 21:25:49,PASS
Stein,2018-12-03 21:25:48,PASS
Stein,2018-12-03 21:25:48,PASS
Haacke,2018-12-03 21:25:47,PASS
Itaipu,2018-12-03 21:21:20,PASS
Starmilk,2018-12-03 21:20:49,PASS
Stein,2018-12-03 21:20:48,PASS
Stein,2018-12-03 21:20:48,PASS
Haacke,2018-12-03 21:20:47,PASS
Itaipu,2018-12-03 21:16:20,PASS
Starmilk,2018-12-03 21:15:49,PASS
Stein,2018-12-03 21:15:48,PASS
Stein,2018-12-03 21:15:48,PASS
Haacke,2018-12-03 21:15:47,PASS
Itaipu,2018-12-03 21:11:20,PASS
Starmilk,2018-12-03 21:10:49,PASS
Stein,2018-12-03 21:10:48,PASS
Stein,2018-12-03 21:10:48,PASS
Haacke,2018-12-03 21:10:47,PASS
Itaipu,2018-12-03 21:06:20,PASS
Starmilk,2018-12-03 21:05:49,PASS
Stein,2018-12-03 21:05:48,PASS
Stein,2018-12-03 21:05:48,PASS
Haacke,2018-12-03 21:05:47,PASS
Itaipu,2018-12-03 21:01:20,PASS
Starmilk,2018-12-03 21:00:49,PASS
Stein,2018-12-03 21:00:48,PASS
Stein,2018-12-03 21:00:48,PASS
Haacke,2018-12-03 21:00:47,PASS
Itaipu,2018-12-03 20:56:20,PASS
Starmilk,2018-12-03 20:55:49,PASS
Stein,2018-12-03 20:55:48,PASS
Stein,2018-12-03 20:55:48,PASS
Haacke,2018-12-03 20:55:47,PASS
Itaipu,2018-12-03 20:51:20,PASS
Starmilk,2018-12-03 20:50:49,PASS
Stein,2018-12-03 20:50:48,PASS
Stein,2018-12-03 20:50:48,PASS
Haacke,2018-12-03 20:50:47,PASS
Itaipu,2018-12-03 20:46:20,PASS
Starmilk,2018-12-03 20:45:49,PASS
Stein,2018-12-03 20:45:48,PASS
Stein,2018-12-03 20:45:48,PASS
Haacke,2018-12-03 20:45:47,PASS
Itaipu,2018-12-03 20:41:20,PASS
Starmilk,2018-12-03 20:40:49,PASS
Stein,2018-12-03 20:40:48,PASS
Stein,2018-12-03 20:40:48,PASS
Haacke,2018-12-03 20:40:47,PASS
Itaipu,2018-12-03 20:36:20,PASS
Starmilk,2018-12-03 20:35:49,PASS
Stein,2018-12-03 20:35:48,PASS
Stein,2018-12-03 20:35:48,PASS
Haacke,2018-12-03 20:35:47,PASS
Itaipu,2018-12-03 20:31:20,PASS
Starmilk,2018-12-03 20:30:49,PASS
Stein,2018-12-03 20:30:48,PASS
Stein,2018-12-03 20:30:48,PASS
Haacke,2018-12-03 20:30:47,SLOW
Itaipu,2018-12-03 20:26:20,PASS
Starmilk,2018-12-03 20:25:49,PASS
Stein,2018-12-03 20:25:48,PASS
Stein,2018-12-03 20:25:48,PASS
Haacke,2018-12-03 20:25:47,PASS
Itaipu,2018-12-03 20:21:20,PASS
Starmilk,2018-12-03 20:20:49,PASS
Stein,2018-12-03 20:20:48,PASS
Stein,2018-12-03 20:20:48,PASS
Haacke,2018-12-03 20:20:47,PASS
Itaipu,2018-12-03 20:16:20,PASS
Starmilk,2018-12-03 20:15:49,PASS
Stein,2018-12-03 20:15:48,PASS
Stein,2018-12-03 20:15:48,PASS
Haacke,2018-12-03 20:15:47,PASS
Itaipu,2018-12-03 20:11:20,PASS
Starmilk,2018-12-03 20:10:49,PASS
Stein,2018-12-03 20:10:48,PASS
Stein,2018-12-03 20:10:48,PASS
Haacke,2018-12-03 20:10:47,PASS
Itaipu,2018-12-03 20:06:20,PASS
Starmilk,2018-12-03 20:05:49,PASS
Stein,2018-12-03 20:05:48,PASS
Stein,2018-12-03 20:05:48,PASS
Haacke,2018-12-03 20:05:47,PASS
Itaipu,2018-12-03 20:01:20,PASS
Starmilk,2018-12-03 20:00:49,PASS
Stein,2018-12-03 20:00:48,PASS
Stein,2018-12-03 20:00:48,PASS
Haacke,2018-12-03 20:00:47,PASS
Itaipu,2018-12-03 19:56:20,PASS
Starmilk,2018-12-03 19:55:49,PASS
Stein,2018-12-03 19:55:48,PASS
Stein,2018-12-03 19:55:48,PASS
Haacke,2018-12-03 19:55:47,PASS
Itaipu,2018-12-03 19:51:20,PASS
Starmilk,2018-12-03 19:50:49,PASS
Stein,2018-12-03 19:50:48,PASS
Stein,2018-12-03 19:50:48,PASS
Haacke,2018-12-03 19:50:47,PASS
Itaipu,2018-12-03 19:46:20,PASS
Starmilk,2018-12-03 19:45:49,PASS
Stein,2018-12-03 19:45:48,PASS
Stein,2018-12-03 19:45:48,PASS
Haacke,2018-12-03 19:45:47,SLOW
Itaipu,2018-12-03 19:41:20,PASS
Starmilk,2018-12-03 19:40:49,PASS
Stein,2018-12-03 19:40:48,PASS
Stein,2018-12-03 19:40:48,PASS
Haacke,2018-12-03 19:40:47,PASS
Itaipu,2018-12-03 19:36:20,PASS
Starmilk,2018-12-03 19:35:49,PASS
Stein,2018-12-03 19:35:48,PASS
Stein,2018-12-03 19:35:48,PASS
Haacke,2018-12-03 19:35:47,PASS
Itaipu,2018-12-03 19:31:20,PASS
Starmilk,2018-12-03 19:30:49,PASS
Stein,2018-12-03 19:30:48,PASS
Stein,2018-12-03 19:30:48,PASS
Haacke,2018-12-03 19:30:47,PASS
Itaipu,2018-12-03 19:26:20,PASS
Starmilk,2018-12-03 19:25:49,PASS
Stein,2018-12-03 19:25:48,PASS
Stein,2018-12-03 19:25:48,PASS
Haacke,2018-12-03 19:25:47,PASS
Itaipu,2018-12-03 19:21:20,PASS
Starmilk,2018-12-03 19:20:49,PASS
Stein,2018-12-03 19:20:48,PASS
Stein,2018-12-03 19:20:48,PASS
Haacke,2018-12-03 19:20:47,PASS
Itaipu,2018-12-03 19:16:20,PASS
Starmilk,2018-12-03 19:15:49,PASS
Stein,2018-12-03 19:15:48,PASS
Stein,2018-12-03 19:15:48,PASS
Haacke,2018-12-03 19:15:47,PASS
Itaipu,2018-12-03 19:11:20,PASS
Starmilk,2018-12-03 19:10:49,PASS
Stein,2018-12-03 19:10:48,PASS
Stein,2018-12-03 19:10:48,PASS
Haacke,2018-12-03 19:10:47,PASS
Itaipu,2018-12-03 19:06:20,PASS
Starmilk,2018-12-03 19:05:49,PASS
Stein,2018-12-03 19:05:48,PASS
Stein,2018-12-03 19:05:48,PASS
Haacke,2018-12-03 19:05:47,PASS
Itaipu,2018-12-03 19:01:20,PASS
Starmilk,2018-12-03 19:00:49,PASS
Stein,2018-12-03 19:00:48,PASS
Stein,2018-12-03 19:00:48,PASS
Haacke,2018-12-03 19:00:47,PASS
Itaipu,2018-12-03 18:56:20,PASS
Starmilk,2018-12-03 18:55:49,PASS
Stein,2018-12-03 18:55:48,PASS
Stein,2018-12-03 18:55:48,PASS
Haacke,2018-12-03 18:55:47,PASS
Itaipu,2018-12-03 18:51:20,PASS
Starmilk,2018-12-03 18:50:49,PASS
Stein,2018-12-03 18:50:48,PASS
Stein,2018-12-03 18:50:48,PASS
Haacke,2018-12-03 18:50:47,PASS
Itaipu,2018-12-03 18:46:20,PASS
Starmilk,2018-12-03 18:45:49,PASS
Stein,2018-12-03 18:45:48,PASS
Stein,2018-12-03 18:45:48,PASS
Haacke,2018-12-03 18:45:47,PASS
Itaipu,2018-12-03 18:41:20,PASS
Starmilk,2018-12-03 18:40:49,PASS
Stein,2018-12-03 18:40:48,PASS
Stein,2018-12-03 18:40:48,PASS
Haacke,2018-12-03 18:40:47,PASS
Itaipu,2018-12-03 18:36:20,PASS
Starmilk,2018-12-03 18:35:49,PASS
Stein,2018-12-03 18:35:48,PASS
Stein,2018-12-03 18:35:48,PASS
Haacke,2018-12-03 18:35:47,PASS
Itaipu,2018-12-03 18:31:20,PASS
Starmilk,2018-12-03 18:30:49,PASS
Stein,2018-12-03 18:30:48,PASS
Stein,2018-12-03 18:30:48,PASS
Haacke,2018-12-03 18:30:47,PASS
Itaipu,2018-12-03 18:26:20,PASS
Starmilk,2018-12-03 18:25:49,PASS
Stein,2018-12-03 18:25:48,PASS
Stein,2018-12-03 18:25:48,PASS
Haacke,2018-12-03 18:25:47,PASS
Itaipu,2018-12-03 18:21:20,PASS
Starmilk,2018-12-03 18:20:49,PASS
Stein,2018-12-03 18:20:48,PASS
Stein,2018-12-03 18:20:48,PASS
Haacke,2018-12-03 18:20:47,PASS
Itaipu,2018-12-03 18:16:20,PASS
Starmilk,2018-12-03 18:15:49,PASS
Stein,2018-12-03 18:15:48,PASS
Stein,2018-12-03 18:15:48,PASS
